"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","qval"
"CENPK1137D_3457",130.089617542197,-2.42195853139192,0.315869766694729,-7.66758577984647,1.7526381011485e-14,6.23939164008864e-12,3.15643986161146e-12
"CENPK1137D_3458",85.2807324032219,-0.68646227867048,0.360175623225645,-1.9059098795268,0.0566618990462034,0.16085834178986,0.081455472147371
"CENPK1137D_3459",230.950336757882,-1.88894065047666,0.648925650805252,-2.91087376209073,0.00360419604030393,0.0221988545042941,0.0113169657581555
"CENPK1137D_346",207.878970139712,0.715387499259364,0.372963902913874,1.91811457803348,0.0550964843824413,0.158010325779934,0.0799246994667586
"CENPK1137D_3460",32.2165701728371,0.496216494503162,0.384189447909525,1.29159324183214,0.196498045690901,0.370123302994502,0.187515163348993
"CENPK1137D_3461",5.15755267100672,-0.710171835668137,0.643371136152759,-1.10382918312878,0.269667242984831,0.45512739492383,0.230039869758627
"CENPK1137D_3462",23.1094191123233,1.65548757668268,0.814243985107034,2.03315911073639,0.0420364506133658,0.131779990233558,0.0667436328517923
"CENPK1137D_3463",100.682589177569,-0.124369242789988,0.380803135742662,-0.326597212881235,0.743972551842132,0.848525750809984,0.428558519028765
"CENPK1137D_3464",10.4826567938085,0.139376647560489,0.623419563459519,0.223567972084564,0.823093487428868,0.899574134848578,0.453467755928249
"CENPK1137D_3465",36.4689137335528,-1.68323463443898,0.516835730539952,-3.25680779206279,0.00112672700311262,0.00979922181860164,0.00493891074645933
"CENPK1137D_3466",2913.08424317971,-1.96852037956792,0.391522053777472,-5.02786589050424,4.95968528222834e-07,2.10557947083814e-05,1.05249199046663e-05
"CENPK1137D_3467",1672.56470219705,-1.62587389014916,0.416892513758982,-3.89998341656268,9.61992770293904e-05,0.00146772611239127,0.000749042749067187
"CENPK1137D_3468",6.66386497295624,-0.705823757396165,0.605778560334083,-1.16515143257448,0.243957700894711,0.426384867248021,0.216026940009723
"CENPK1137D_3469",1249.12049991711,-1.9104542459978,0.653961358429797,-2.92135647064059,0.00348510816224302,0.0216905333174566,0.0110473262133497
"CENPK1137D_347",49.2124113309529,-1.0077541349514,0.516804409810444,-1.94997201227643,0.0511794549746266,0.149094589918058,0.0759753286564199
"CENPK1137D_3470",82.3973847791838,-0.556742428050577,0.40043595055768,-1.39034077054073,0.16442542293303,0.328930671257615,0.166608693540695
"CENPK1137D_3471",68.3492355640634,0.324038226360465,0.491455527593675,0.659343945009756,0.509674929072505,0.674681239773718,0.340261804926226
"CENPK1137D_3472",5.9402784313024,0.404048103700315,0.587367677696165,0.687896387634259,0.491518031558971,0.659579126762262,0.332559469225518
"CENPK1137D_3473",614.649372776759,-1.78764812263504,0.792839703342251,-2.2547409206415,0.0241495955246369,0.0901725049540208,0.0459775726517056
"CENPK1137D_3474",6.346712017225,-2.46082187292602,0.797952921067852,-3.0839186222075,0.00204293468332652,0.014947052650651,0.00757651184111484
"CENPK1137D_3475",19.1903388510822,-1.54068803146034,0.48825585574325,-3.15549319754706,0.00160227002546468,0.012479642284411,0.00634596701065417
"CENPK1137D_3476",111.732360724073,-1.90941918009087,0.628790231172395,-3.03665528729781,0.00239218853909686,0.0165470036253591,0.00845535514671025
"CENPK1137D_3477",41.5872868414535,-0.096524349921257,0.47528024145042,-0.203089338674573,0.83906520459709,0.909583473923764,0.458234917461427
"CENPK1137D_3478",30.8778056484379,0.551898837067614,0.513539808870369,1.07469533526841,0.282511152895322,0.467931003865081,0.23679085025442
"CENPK1137D_3479",43.8055066720907,-0.622748475709894,0.426361567744138,-1.46061118736576,0.144122174359283,0.301690478666629,0.152935957179439
"CENPK1137D_348",68.709233132874,-0.716735253294112,0.2690298864734,-2.66414732834888,0.00771837507817296,0.038883134827777,0.0198395029507101
"CENPK1137D_3480",57.1164883302546,-1.24393453660042,0.369139699610423,-3.36982052570673,0.000752171563918718,0.00716607641771064,0.00364696595984273
"CENPK1137D_3481",20.8707799193594,0.101570171566398,0.54122376852592,0.187667610835043,0.851137221910045,0.918382049909,0.461783292313151
"CENPK1137D_3482",41.3557240887036,1.84164925906534,0.848820549821934,2.16965677780973,0.030032856675493,0.105718823102922,0.0533390304363197
"CENPK1137D_3483",533.594700438548,-1.99768923529108,0.690081902239897,-2.89485817380067,0.00379329876758133,0.0229402213124397,0.0117348274534104
"CENPK1137D_3484",63.3418368367992,-0.126409164453736,0.470439354411587,-0.268704485006034,0.788157100148602,0.878838779451563,0.442741908303242
"CENPK1137D_3485",57.3941869647769,-2.03795487694833,0.66916702786717,-3.04551000285217,0.00232286051634094,0.0163426550161536,0.00828752652480523
