"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","qval"
"CENPK1137D_2904",889.826440028057,0.811752392093799,0.218547368851316,3.71430869362722,0.000203759944997169,0.000622256801725361,0.000147092693660209
"CENPK1137D_2316",391.982157485853,-1.22601893355339,0.330207355233714,-3.71287590697562,0.000204917375413173,0.00062544046943269,0.000147838318046202
"CENPK1137D_867",1269.83559204295,0.709020600990764,0.190987340375628,3.71239580380713,0.000205306590676571,0.00062627716729927,0.000148088849499164
"CENPK1137D_2297",2038.5008419141,0.460572963450916,0.124183645879131,3.70880529549918,0.000208239474995258,0.000634867912002348,0.000149973410971568
"CENPK1137D_96",3700.81411734123,-0.34544935526838,0.0931700202906097,-3.7077308150291,0.000209124779000684,0.0006372099929013,0.000150541135985711
"CENPK1137D_4832",2742.30654758853,-0.847540160454736,0.228625779710189,-3.70710670305465,0.000209640629505547,0.000638424345701838,0.000150871696190967
"CENPK1137D_3932",2803.37274956921,-0.473116971581233,0.127710866122442,-3.70459449494013,0.000211729169045571,0.000644424014511185,0.000152208221340294
"CENPK1137D_4301",5942.21072397051,-1.06698899511883,0.288167830154332,-3.70266519530438,0.000213346352354571,0.000648983146737604,0.000153241105028954
"CENPK1137D_4347",1214.89468124686,-0.428538781397543,0.115749472154561,-3.70229577224606,0.000213657331427115,0.000649284913907701,0.000153439524990207
"CENPK1137D_5337",2580.24636071399,0.262171332569606,0.0708137883002159,3.70226390739227,0.000213684175084287,0.000649284913907701,0.000153456649540622
"CENPK1137D_2976",4139.4807805905,-0.522111543462602,0.141047055043784,-3.70168340842372,0.000214173754969925,0.000650409360795944,0.000153768886157936
"CENPK1137D_1970",8608.63209161698,-0.701490986277686,0.189568986166086,-3.70045227579101,0.000215215552616772,0.000653208609782751,0.00015443277613733
"CENPK1137D_1248",2419.78336718205,-0.57441185244088,0.155265463980502,-3.69954681301833,0.000215984799690065,0.000654921884725153,0.000154922518573371
"CENPK1137D_3195",539.191333876049,-1.19454245812028,0.322892545635127,-3.6995046007353,0.000216020724564802,0.000654921884725153,0.000154945380589968
"CENPK1137D_2459",6820.56636327634,0.41719410096226,0.112780042846307,3.69918374238248,0.000216293975373934,0.000655385197096297,0.000155119244974898
"CENPK1137D_41",8021.39583001176,0.607034416286748,0.16411547709889,3.69882491899877,0.000216599942533705,0.000655582250983551,0.000155313867305516
"CENPK1137D_926",741.891701350262,0.923427294492149,0.249649328239494,3.69889757366494,0.000216537957418101,0.000655582250983551,0.000155274444279389
"CENPK1137D_2718",1395.59611245412,0.880674926280089,0.238129118196164,3.69830843431173,0.000217041060341227,0.000656552223667013,0.000155594348081044
"CENPK1137D_2044",1328.67879488595,-0.613206159088095,0.165954794496268,-3.69501924273651,0.000219870134995431,0.000664740708136188,0.000157390124466709
"CENPK1137D_2635",3928.05592066443,0.920345577185995,0.249110592877855,3.6945260599065,0.000220297300501142,0.000665292957451286,0.000157660811024883
"CENPK1137D_4845",31001.8356945249,-1.38522564141155,0.374936156879052,-3.69456403709393,0.000220264379261933,0.000665292957451286,0.000157639953753959
"CENPK1137D_1903",5768.55945706632,-2.01919753536317,0.546740869110214,-3.6931527336694,0.000221490902807675,0.000668370976047197,0.000158416535602052
"CENPK1137D_5085",3432.11696489398,0.427214395684073,0.115679985213169,3.6930709741778,0.000221562153765003,0.000668370976047197,0.000158461618157779
