"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","qval"
"CENPK1137D_10",243.390210677968,-1.57555102412643,0.670195103702397,-2.35088411631557,0.0187288656875307,0.0791290942857192,0.0442339867881266
"CENPK1137D_1004",9.87085639030438,2.24032238176987,0.934263151582366,2.39795648364748,0.0164868237751009,0.0724675078928162,0.0405504235253618
"CENPK1137D_1007",9.82996780859927,0.946525875917641,0.369432077570559,2.56211069201716,0.0104038153939795,0.053251107740237,0.0296389225842186
"CENPK1137D_1012",95.4004953879223,-0.949443424954306,0.293614312176958,-3.23364150035741,0.00122222772687529,0.0115760907835875,0.00642481361299122
"CENPK1137D_1019",518.841878138593,-1.21138870944182,0.321882385024843,-3.76345139032172,0.000167584313905843,0.0025004497904965,0.00138512604559154
"CENPK1137D_102",173.141671468369,-1.86975533781331,0.277555715313172,-6.73650454541576,1.62242220378337e-11,3.2724856747423e-09,1.83117488030293e-09
"CENPK1137D_1021",35.8212395509474,2.13356450576987,0.412127352881147,5.17695438280014,2.25537333444371e-07,1.20419246856671e-05,6.65732726214478e-06
"CENPK1137D_1022",1032.51931991353,-1.36779421391719,0.334101176994353,-4.09395209625468,4.24081965118718e-05,0.000855389030383903,0.000475873212080462
"CENPK1137D_1024",360.370362822703,-0.732022206680238,0.304278373984176,-2.4057648169183,0.0161386504971062,0.0715892952573152,0.0399612091254888
"CENPK1137D_1035",34.1832087835383,0.579796476797359,0.298994154325252,1.9391565634646,0.0524822769028841,0.160572179782644,0.0894420239848637
"CENPK1137D_1036",244.809063161014,-1.40853095523992,0.379616769523051,-3.7104023539571,0.000206930101876073,0.00290448797633272,0.0016252555247079
"CENPK1137D_1037",12.1051773176797,0.84744531391882,0.453458623204183,1.86884816067823,0.0616439422477153,0.178380929586109,0.0995630118696204
"CENPK1137D_1039",22.2634047009077,0.7875343731171,0.280813280143367,2.80447695605789,0.00503982900850704,0.032176915334501,0.0179700745719862
"CENPK1137D_1049",57.6454211170531,-1.05245611729733,0.507166879297736,-2.07516728764828,0.0379710332626589,0.129209042741015,0.0718910772976284
"CENPK1137D_1050",12.2894566809063,1.4801703763876,0.485153459353653,3.05093233460514,0.00228131980788568,0.0181904358327166,0.0101787669891805
"CENPK1137D_1051",21.5301322199326,1.72073950771273,0.892306464457759,1.92841761911743,0.0538032020320952,0.163089811018758,0.0909696157181252
"CENPK1137D_1053",894.03452260416,-0.977348992706131,0.323477006544354,-3.02138629000859,0.00251620128135612,0.0198310161769398,0.0109628440148673
"CENPK1137D_1062",1134.22633692233,-1.58061486510883,0.376923718098841,-4.19346087606601,2.74730477915237e-05,0.000615712832397688,0.000338193194474474
"CENPK1137D_1063",99.0318380705848,-1.31766532922126,0.357437265371271,-3.68642404381813,0.000227427279709209,0.00315157497530879,0.0017529719824693
"CENPK1137D_1066",21.7902690982338,1.9634998794698,0.638047970018077,3.07735463747995,0.00208846671141821,0.0170011804340562,0.00951329895394973
"CENPK1137D_1070",8.94875761205027,1.05194296848765,0.485904316295595,2.16491793385863,0.0303939705527748,0.11057151879119,0.0617462300272636
"CENPK1137D_1071",63.0079601940355,-0.743044800153032,0.329024864201547,-2.25832416026125,0.0239254570894176,0.09347061643398,0.0522539631873685
"CENPK1137D_1072",77.7551525109648,-1.49362172360297,0.371168267475263,-4.02410942552495,5.71913224870972e-05,0.0010890347631634,0.000602972612669642
"CENPK1137D_1073",150.883878030034,-0.808421027971607,0.302663966351948,-2.67101841595358,0.00756214978171996,0.043229503541469,0.0240179275174248
"CENPK1137D_1079",161.948039605529,-1.19975190163618,0.359427312130255,-3.33795418752539,0.000843976633019754,0.00870162312825887,0.00484860682237513
"CENPK1137D_108",285.852553444998,-0.979583979517629,0.384847111201886,-2.54538478009713,0.0109157381090887,0.0545887141800706,0.0305460411717321
"CENPK1137D_1080",15.2642517996768,0.739961017243528,0.35983726579987,2.05637683356307,0.0397462075203382,0.13247114207819,0.0740799723512958
"CENPK1137D_1086",9.06210290658804,-1.28853411296006,0.502131995955363,-2.56612628420237,0.0102841378860743,0.0527873844746095,0.0294221140560637
"CENPK1137D_1087",35.7174491487181,-0.94274415019647,0.318139783493504,-2.96330166521195,0.00304358130169211,0.0226621340465714,0.0125957611511464
"CENPK1137D_109",13.2285369781253,0.79562481311701,0.397658960814818,2.00077174543419,0.0454169936208259,0.144728465335879,0.0809025757838849
"CENPK1137D_1091",60.3602863748209,-1.83616821052421,0.526121674539805,-3.49000677862263,0.000483008295296926,0.00565691005631625,0.0031542410954511
"CENPK1137D_1093",25.6644366713911,0.642243019789055,0.337717211938246,1.90171835217713,0.057207985303586,0.169784571097182,0.0947981526465332
"CENPK1137D_1099",31.9048540324486,-0.748985552135322,0.288947414450505,-2.59211716277052,0.00953872802369831,0.0504438836263088,0.0280388429716673
"CENPK1137D_1101",139.798550588896,0.925238649986461,0.361937706115548,2.55634777574426,0.0105777341227571,0.0538377009649863,0.0299507535933602
"CENPK1137D_1107",39.3946718269158,1.7668044292045,0.614126957999436,2.87693677372509,0.00401556044464523,0.0275772284760882,0.0153444123691259
"CENPK1137D_111",545.048922706367,-0.623228303498317,0.316554373122377,-1.96878753356342,0.0489774944545475,0.152679699370043,0.0852685818053423
"CENPK1137D_1111",92.695947895808,-1.76577674487738,0.588628261896704,-2.9998164532359,0.00270142341412243,0.0208410625584507,0.0115556255197555
"CENPK1137D_1118",55.2354307655202,1.29254236479639,0.65777052771017,1.96503538900714,0.0494101417427205,0.153612682397113,0.0857934817962447
"CENPK1137D_1119",10.0597816816611,2.35613511673469,0.521229477960096,4.52034126303783,6.1740024483391e-06,0.000189963939738162,0.000104941399398144
"CENPK1137D_1122",23.6742173120914,1.35864539464804,0.321119500771608,4.23096508117194,2.32690796414557e-05,0.000536963592065117,0.000298023212759602
"CENPK1137D_1123",209.570770579261,-1.57558642821787,0.3934306862199,-4.00473700553502,6.20865159740329e-05,0.0011619352783319,0.000642316985488005
"CENPK1137D_1124",37.8124405629268,-1.05620758414517,0.485404726830529,-2.17593180651891,0.0295603600649578,0.108312603944645,0.0605460373086096
"CENPK1137D_1125",9.93354967284744,1.75007710122792,0.462935820904025,3.78038817089237,0.00015658403945288,0.00238867417047727,0.0013140195332788
"CENPK1137D_1126",3.66669740962051,-1.78255696329641,0.933228148656194,-1.91009772461666,0.0561206319286496,0.167561930637843,0.0935921652209633
"CENPK1137D_113",70.9661913290606,-2.70444912054051,0.497594055774724,-5.43505110070065,5.47807308007716e-08,3.55161738025002e-06,1.98736776186906e-06
"CENPK1137D_1130",9.17635668143038,2.08409335754926,0.507624878637786,4.10557765242305,4.03305770973314e-05,0.000822622932105118,0.000457710294483153
"CENPK1137D_1131",33.0245019400198,2.11692029753234,0.947034873203539,2.23531398624364,0.0253967424943036,0.0978458748627192,0.0545027786405048
"CENPK1137D_1133",39.4245808367605,1.79423847222863,0.583709164665284,3.07385694938934,0.00211310729800884,0.0171760930521733,0.0095998727681076
"CENPK1137D_1138",40.0053687910946,1.2308309002501,0.411708959728491,2.98956549563991,0.00279374545628172,0.0213091565194822,0.0118431058180193
"CENPK1137D_1139",244.102823668855,4.21717913610744,0.517940882407663,8.14220170553781,3.88153899888653e-16,2.1138861387936e-13,1.18286085315996e-13
"CENPK1137D_1140",21.700051818427,-0.75835841696758,0.339206450276537,-2.23568395102549,0.0253724810443811,0.0978458748627192,0.0544663301264231
"CENPK1137D_1141",18.9114108633698,1.83125104659173,0.351370726202828,5.21173481462608,1.87082848229816e-07,1.02914463783796e-05,5.73006008975211e-06
"CENPK1137D_1145",180.409540464107,-3.25255912876415,0.918942489291097,-3.5394588526136,0.000400948270489713,0.0048772866879273,0.0027259703623066
"CENPK1137D_1146",42.5680552456275,-3.15185360312723,0.984143220747563,-3.20263711285138,0.00136175457753427,0.0125910278934662,0.00697618808347285
"CENPK1137D_1147",12.8355435483549,1.96234571748997,0.50527808330338,3.88369450869638,0.000102881157359858,0.00166753209220769,0.000933095873548838
"CENPK1137D_1149",97.8386487992507,-0.585598901166357,0.224602578496177,-2.60726704513913,0.00912681498989266,0.0489570231493511,0.0272475078210935
"CENPK1137D_1151",39.1460523551766,2.15134407473028,0.309593794672268,6.94892504873254,3.68080026113686e-12,8.71549487919624e-10,4.87690302676414e-10
"CENPK1137D_1162",143.198873864854,-1.2879678998025,0.385586791369022,-3.34028013571103,0.000836939208398187,0.00866534397136222,0.00481835246674877
"CENPK1137D_117",93.3435307147844,0.854673265833688,0.31526510479028,2.71096690641431,0.0067087321630638,0.0398192249434513,0.0221252518351059
"CENPK1137D_1171",6.64549701700001,1.02449320152753,0.464859899409994,2.20387519514553,0.0275331224463023,0.103197098996946,0.0576495918019866
"CENPK1137D_1175",15.6063747943481,0.914414101463658,0.418499866791421,2.18498062729229,0.028890267053268,0.106519603529521,0.0595792500845609
"CENPK1137D_1177",144.666899865447,-1.21162656674334,0.402785977577014,-3.00811506406444,0.00262873587697861,0.020422390279637,0.0113255885228988
"CENPK1137D_1179",329.821307840726,-2.0698500715045,0.383608476426624,-5.39573601393144,6.82432215392875e-08,4.37238334709364e-06,2.42711576723379e-06
"CENPK1137D_1183",31.9933878480297,-1.37708179833881,0.40784808809477,-3.37645765307308,0.000734256739300044,0.0077959528789392,0.00436188727797803
"CENPK1137D_1186",23.7617540700263,2.3961772834705,0.374645786680914,6.39584740749088,1.59659388278601e-10,2.28817112780332e-08,1.25006690793923e-08
"CENPK1137D_1187",5.18937125366101,1.7478843337021,0.589092184206858,2.967081181115,0.0030064156716806,0.022484260912358,0.0124860676809869
"CENPK1137D_1193",33.461550123884,0.555921606978109,0.284001417507884,1.95746067697946,0.0502933306735527,0.15544692329635,0.086856388362432
"CENPK1137D_1197",24.462776972679,0.709213806123048,0.326352013303079,2.17315590899821,0.0297685849668405,0.108805176999606,0.0608440901631606
"CENPK1137D_1198",18.4242554934689,2.11317809577999,0.564846295219336,3.74115598113186,0.000183175786372412,0.00266731372348705,0.00148231360837029
"CENPK1137D_120",21.4589460543338,-2.15481107601332,0.582389005929224,-3.69995149990037,0.000215640674422883,0.00301122849463339,0.00168011810247901
"CENPK1137D_1200",33.3471582782712,-1.18497967291853,0.558082328362763,-2.12330620895108,0.03372820074816,0.119366264147869,0.0663872006283102
"CENPK1137D_1201",148.984593255291,2.97943708394905,0.29753056196708,10.0138858484014,1.32445768133171e-23,2.40433217751084e-20,1.34538486183247e-20
"CENPK1137D_1202",14.0654527972366,1.37617981939906,0.41838542703068,3.28926327373766,0.0010045001567405,0.00983904290217403,0.00550560338514018
"CENPK1137D_1203",23.1432351709109,1.30048329258098,0.360022710655337,3.61222571268838,0.00030358014402525,0.00393814662941968,0.00218849768272271
"CENPK1137D_1205",5.6996367447308,1.50796124501691,0.563876604703028,2.67427524468957,0.00748909569775838,0.0428870821976784,0.0238614045933413
"CENPK1137D_1207",10.9435558085217,1.34522891115535,0.40352712600133,3.33367653492251,0.00085706264651506,0.00879013780211115,0.00490452607306995
"CENPK1137D_1209",7.45360509036154,0.996385385691793,0.446361229208533,2.23223998970192,0.0255991057142603,0.0982471668216078,0.0548059810458626
"CENPK1137D_1212",8.38613160502908,1.55543376245237,0.450766177370332,3.45064434853213,0.000559250009787819,0.00634678882795647,0.00353367675427723
"CENPK1137D_1221",37.3707578396087,-1.97962682712942,0.455561941028353,-4.34546139359393,1.38983215487344e-05,0.000357029524313244,0.000198571097586716
"CENPK1137D_1222",23.693189569548,1.14892925590943,0.473206190072349,2.42796751186575,0.0151837033382127,0.0684523579303861,0.0383036782428388
