"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","qval"
"CENPK1137D_10",243.390210677968,-1.7120011667017,0.50277526809424,-3.40510219046973,0.000661392987170806,0.00465854506399068,0.00239380708931446
"CENPK1137D_1004",9.87085639030438,2.62391966255879,1.33767987058096,1.96154529963826,0.0498154460779996,0.139394479355576,0.0717135042691568
"CENPK1137D_1006",8.51519568141738,1.36064154494644,0.629247902383164,2.16232988587368,0.030592757703874,0.0990507782783404,0.0509408550922468
"CENPK1137D_1007",9.82996780859927,1.36098852512741,0.563582934252517,2.41488597757577,0.0157401361901571,0.0610731011041052,0.0313334441189857
"CENPK1137D_1009",131.451999883995,-0.685050361409773,0.339826626289199,-2.01588194806955,0.0438123216931015,0.127752040152632,0.0656440041076533
"CENPK1137D_1011",40.2496405010685,-1.21523461939285,0.398917207300987,-3.04633291608286,0.00231651187468925,0.0133130860053454,0.00685790777504707
"CENPK1137D_1012",95.4004953879223,-0.957620446250003,0.360551729105144,-2.65598628143242,0.00790768312085881,0.0354923663968729,0.0183233793800662
"CENPK1137D_1015",16.648028521754,-1.27980715245154,0.571693119850625,-2.23862612302546,0.0251802530525393,0.0862884281434579,0.0443717467865916
"CENPK1137D_1019",518.841878138593,-1.48230453757996,0.361990968892798,-4.09486607390731,4.22412492912764e-05,0.00045571689408551,0.00023549192938174
"CENPK1137D_102",173.141671468369,-1.36619717195723,0.313167172936975,-4.36251717938579,1.2857448630717e-05,0.000163054437623274,8.42447671948565e-05
"CENPK1137D_1021",35.8212395509474,2.40461618611826,0.413544374089673,5.81465094625334,6.07605367575838e-09,1.90823826911023e-07,9.78760940484491e-08
"CENPK1137D_1022",1032.51931991353,-1.10310014983548,0.414655976485607,-2.66027794699775,0.00780761908753818,0.0352663945079242,0.0181488897328841
"CENPK1137D_1023",38.4284739922588,-0.694784479947652,0.370568164830672,-1.87491680583281,0.060804169657084,0.161348639065195,0.0826208445808054
"CENPK1137D_1029",16.3611078311906,0.944626891760972,0.536376721156421,1.76112581792209,0.0782171101105571,0.190511473941726,0.0979327119978257
"CENPK1137D_1035",34.1832087835383,0.830928189984332,0.389014592662405,2.135982057376,0.0326808763359837,0.103735552174683,0.0533711937316935
"CENPK1137D_1036",244.809063161014,-0.861511047052891,0.389561381957038,-2.21148986258577,0.0270019331090597,0.0908401517764774,0.0466338361445542
"CENPK1137D_1037",12.1051773176797,1.40867304541871,0.62862828782501,2.24086804984957,0.0250346233745495,0.0860102021857913,0.0441928407117765
"CENPK1137D_1039",22.2634047009077,1.07939231381252,0.417332734288014,2.58640702041743,0.00969823322637378,0.041689909175209,0.0214738398009528
"CENPK1137D_104",390.048317687091,-0.731322256652168,0.373235442320339,-1.95941267556389,0.0500644774090476,0.139871399731504,0.0719550293557346
"CENPK1137D_1043",5.48745860600136,-1.93355564674066,0.787612974083695,-2.45495657177327,0.0140901609310117,0.0558895759366057,0.0287092567139546
"CENPK1137D_1047",25.4719663105029,-1.26659136372441,0.466222219590918,-2.71671171064255,0.00659340112138191,0.0311081779293308,0.0159398356850709
"CENPK1137D_1049",57.6454211170531,-1.86437499062273,0.479506115191452,-3.8881151492267,0.000101025698852028,0.000956340791083292,0.000493240219020861
"CENPK1137D_1050",12.2894566809063,2.20413141702775,0.698437476349089,3.15580347799965,0.00160056662412241,0.0097328305309676,0.00502907681311241
"CENPK1137D_1053",894.03452260416,-0.926238475565992,0.385825692867804,-2.40066561840751,0.0163652832279698,0.0630860990282534,0.0322964406736259
"CENPK1137D_1055",601.009280559122,1.19632517334625,0.368728571537303,3.24446019563532,0.00117673462543294,0.00752405528764844,0.00388759262897769
"CENPK1137D_1057",109.587058500283,-0.776871341041405,0.4411812104662,-1.76088945451797,0.0782571151396476,0.190521996229174,0.0979651207277384
"CENPK1137D_1059",14.7065772120337,1.09982664241467,0.55852333002172,1.96916866905434,0.0489337254366044,0.137866575253842,0.0708520113745452
"CENPK1137D_1062",1134.22633692233,-1.44005164832036,0.383152088342332,-3.75843351017763,0.000170980459779876,0.00147952135294127,0.000761302572309808
"CENPK1137D_1063",99.0318380705848,-1.16761509567976,0.394824345954221,-2.957302678126,0.0031034331150315,0.0171346736309753,0.00874313010514279
"CENPK1137D_1066",21.7902690982338,1.80021945177489,0.76142646531306,2.36427223610454,0.0180655319287719,0.0677330582638437,0.0348333178906863
"CENPK1137D_1068",4.28132701941063,1.90058340697818,1.0873794912049,1.74785658765017,0.0804888637123082,0.194140444892872,0.0997547558106321
"CENPK1137D_1072",77.7551525109648,-1.70438858950351,0.377231298773481,-4.51815264280856,6.23815076719182e-06,8.52128153145268e-05,4.37732790148749e-05
"CENPK1137D_1078",58.4994978020103,0.769863573833196,0.378894164760248,2.0318697025074,0.0421668484569708,0.124794237201645,0.0638929040125065
